"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4381","Sick Cat. #cat #flu #dödölle #2018 #onemanarmy @Oriszentpeter https://t.co/qzKXR1bMA0",FALSE,0,NA,2018-03-03 15:34:56,FALSE,NA,"969959313862221830",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JayDaMasta",0,FALSE,FALSE,"16.4294","46.8408"
"4382","RT @Stuart_PhotoAFC: A few very average pictures from today's Arsenal training session. #cold #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> https://t.co/IYgffcMzuJ",FALSE,0,NA,2018-03-03 15:34:53,FALSE,NA,"969959304643170304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mwamapile",123,TRUE,FALSE,NA,NA
"4383","RT @Stuart_PhotoAFC: A few very average pictures from today's Arsenal training session. #cold #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> https://t.co/IYgffcMzuJ",FALSE,0,NA,2018-03-03 15:34:43,FALSE,NA,"969959259143360512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaronramsey8TH",123,TRUE,FALSE,NA,NA
"4384","RT @Stuart_PhotoAFC: A few very average pictures from today's Arsenal training session. #cold #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> https://t.co/IYgffcMzuJ",FALSE,0,NA,2018-03-03 15:34:35,FALSE,NA,"969959227480567808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yasminkasapx",123,TRUE,FALSE,NA,NA
"4385","RT @Stuart_PhotoAFC: A few very average pictures from today's Arsenal training session. #cold #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> https://t.co/IYgffcMzuJ",FALSE,0,NA,2018-03-03 15:34:34,FALSE,NA,"969959223953108992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","basilabia",123,TRUE,FALSE,NA,NA
"4386","RT @Stuart_PhotoAFC: A few very average pictures from today's Arsenal training session. #cold #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> https://t.co/IYgffcMzuJ",FALSE,0,NA,2018-03-03 15:34:10,FALSE,NA,"969959123604377600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackTheGooner",123,TRUE,FALSE,NA,NA
"4387","RT @Stuart_PhotoAFC: A few very average pictures from today's Arsenal training session. #cold #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> https://t.co/IYgffcMzuJ",FALSE,0,NA,2018-03-03 15:33:48,FALSE,NA,"969959029127688192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xhakass",123,TRUE,FALSE,NA,NA
"4388","RT @Stuart_PhotoAFC: A few very average pictures from today's Arsenal training session. #cold #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> https://t.co/IYgffcMzuJ",FALSE,0,NA,2018-03-03 15:33:38,FALSE,NA,"969958988958896128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RyouAFC",123,TRUE,FALSE,NA,NA
"4389","RT @Stuart_PhotoAFC: A few very average pictures from today's Arsenal training session. #cold #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> https://t.co/IYgffcMzuJ",FALSE,0,NA,2018-03-03 15:33:25,FALSE,NA,"969958932771983360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AayushIsAGunner",123,TRUE,FALSE,NA,NA
"4390","RT @CDCDirector: Latest FluView report shows 45 states and Puerto Rico continue to report widespread #flu activity. Although flu activity h…",FALSE,0,NA,2018-03-03 15:33:24,FALSE,NA,"969958928963506176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MAhealthforkids",51,TRUE,FALSE,NA,NA
"4391","This deadly #flu season has peaked, but a late bump could loom. @UCSFHospitals @UCSFChildrens @UCSFBenioffOAK… https://t.co/mMWzDBmgWx",FALSE,5,NA,2018-03-03 15:33:22,TRUE,NA,"969958920012808192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cabanam",2,FALSE,FALSE,NA,NA
"4392","RT @Stuart_PhotoAFC: A few very average pictures from today's Arsenal training session. #cold #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> https://t.co/IYgffcMzuJ",FALSE,0,NA,2018-03-03 15:33:17,FALSE,NA,"969958899888537601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AFCThai",123,TRUE,FALSE,NA,NA
"4393","RT @Stuart_PhotoAFC: A few very average pictures from today's Arsenal training session. #cold #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> https://t.co/IYgffcMzuJ",FALSE,0,NA,2018-03-03 15:32:57,FALSE,NA,"969958815927029760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrisfarrimond",123,TRUE,FALSE,NA,NA
"4394","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 15:32:41,FALSE,NA,"969958748671287298",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","bumblingmumbler",68,TRUE,FALSE,NA,NA
"4395","A few very average pictures from today's Arsenal training session. #cold #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> https://t.co/IYgffcMzuJ",FALSE,674,NA,2018-03-03 15:32:35,FALSE,NA,"969958722247315457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stuart_PhotoAFC",123,FALSE,FALSE,NA,NA
"4396","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 15:32:28,FALSE,NA,"969958694405406720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WambuiMunge",68,TRUE,FALSE,NA,NA
"4397","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 15:29:53,FALSE,NA,"969958046561718274",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paulafernandes",68,TRUE,FALSE,NA,NA
"4398","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 15:26:44,FALSE,NA,"969957253179740161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glassmanamanda",68,TRUE,FALSE,NA,NA
"4399","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 15:22:22,FALSE,NA,"969956151415787530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichelSidibe",68,TRUE,FALSE,NA,NA
"4400","RT @MedscapePeds: The #flu epidemic has put Otitis Media in the spotlight. https://t.co/CyNeYkhAKi #ClinicalTrends https://t.co/paTAiVrA7E",FALSE,0,NA,2018-03-03 15:19:19,FALSE,NA,"969955385347067904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","piacentinief",8,TRUE,FALSE,NA,NA
"4401","RT @VirologyComics: #Flu Celebrates the Ominous 100th Anniversary #1
New from #VirologyComics
(Coming soon in other languages as of April)…",FALSE,0,NA,2018-03-03 15:19:08,FALSE,NA,"969955337884364800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonaShegdar",1,TRUE,FALSE,NA,NA
"4402","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 15:18:20,FALSE,NA,"969955140294803456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","huubgelderblom",68,TRUE,FALSE,NA,NA
"4403","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 15:11:24,FALSE,NA,"969953394373820416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amy_Kullas",68,TRUE,FALSE,NA,NA
"4404","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 15:05:07,FALSE,NA,"969951810046840832",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DrNuala",68,TRUE,FALSE,NA,NA
"4405","RT @paulajradcliffe: I’m encouraging other people with #asthma to consider #flu vaccination this winter – it’s not too
late! #UnlikelyFluCr…",FALSE,0,NA,2018-03-03 15:01:44,FALSE,NA,"969950959790157827",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","countrymusogirl",345,TRUE,FALSE,NA,NA
"4406","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 15:01:39,FALSE,NA,"969950938910855169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeahHoeniges",68,TRUE,FALSE,NA,NA
"4407","This #flu season has hit our communities exceptionally hard. Protect yourself and those around you by getting a vac… https://t.co/XTOTAMct8C",FALSE,1,NA,2018-03-03 15:00:55,TRUE,NA,"969950754315399168",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","helloHCP",1,FALSE,FALSE,NA,NA
"4408","This #flu season has hit our communities exceptionally hard. Protect yourself and those around you by getting a vac… https://t.co/FjUGiKbrwm",FALSE,0,NA,2018-03-03 15:00:54,TRUE,NA,"969950752214016001",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DaVitaMedical",0,FALSE,FALSE,NA,NA
"4409","Latest @CDCgov #FluView shows 45 states and Puerto Rico continue to report widespread #flu activity. Although activ… https://t.co/EqFKrB9lOL",FALSE,0,NA,2018-03-03 15:00:41,TRUE,NA,"969950696157138944",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","wkhealth",0,FALSE,FALSE,NA,NA
"4410","Finally getting out from under the #flu? Just because you're feeling better doesn't mean you can't get other people… https://t.co/8OvCzdEmGM",FALSE,0,NA,2018-03-03 15:00:13,TRUE,NA,"969950577554845696",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SignatureCareTX",0,FALSE,FALSE,NA,NA
"4411","RT @MountSinaiNYC: What's worse than having the #flu? Catching it when you've already gotten the flu shot. Now, scientists want to rethink…",FALSE,0,NA,2018-03-03 14:54:30,FALSE,NA,"969949139873271809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NFLObjectors",2,TRUE,FALSE,NA,NA
"4412","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 14:53:40,FALSE,NA,"969948930539651072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saSohelAhmed",68,TRUE,FALSE,NA,NA
"4413","#Protect Yourself &amp; Your Family Against #Flu. 

Read more here: https://t.co/PkTiTNQQKw

#Ameribest… https://t.co/M6siczNob2",FALSE,0,NA,2018-03-03 14:52:08,TRUE,NA,"969948545309536256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmeriBestHealth",0,FALSE,FALSE,NA,NA
"4414","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 14:51:56,FALSE,NA,"969948494105587712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matthewherper",68,TRUE,FALSE,NA,NA
"4415","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 14:51:14,FALSE,NA,"969948317911277570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","echo_nyc",68,TRUE,FALSE,NA,NA
"4416","RT @CDCemergency: Stay home, except to get medical care, if you have #flu symptoms. The flu is different from the common cold. Flu can resu…",FALSE,0,NA,2018-03-03 14:51:04,FALSE,NA,"969948274332282880",NA,"<a href=""http://www.google.com"" rel=""nofollow"">debielliesApplicationABC1</a>","debiellies",141,TRUE,FALSE,NA,NA
"4417","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 14:50:13,FALSE,NA,"969948063665152000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FLAHAULT",68,TRUE,FALSE,NA,NA
"4418","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 14:48:38,FALSE,NA,"969947661938888710",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnisabelBento",68,TRUE,FALSE,NA,NA
"4419","RT @GaviSeth: 5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases are STILL…",FALSE,0,NA,2018-03-03 14:48:28,FALSE,NA,"969947620184657920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","rajpanjabi",68,TRUE,FALSE,NA,NA
"4420","5 #globalhealth myths debunked:

1. Pandemics are NOT unlikely

2. You DO need a #flu shot

3. Infectious diseases… https://t.co/2FdqvgZPQX",FALSE,71,NA,2018-03-03 14:47:05,TRUE,NA,"969947275807076352",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","GaviSeth",68,FALSE,FALSE,NA,NA
"4421","#flu activity continues. In vitro studies demonstrated that @coldQ1 can inactivate #influenza A, influenza B, and m… https://t.co/1nL2mN3ylw",FALSE,0,NA,2018-03-03 14:44:40,TRUE,NA,"969946666353639424",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","coldQ1",0,FALSE,FALSE,NA,NA
"4422","RT @drkdhoffman: Could it be #flu?  #influenza https://t.co/hn8JqgU5E3 https://t.co/VqBpD2GGzQ",FALSE,0,NA,2018-03-03 14:42:58,FALSE,NA,"969946239956549633",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","orenfu",1,TRUE,FALSE,NA,NA
"4423","RT @CDCDirector: Latest FluView report shows 45 states and Puerto Rico continue to report widespread #flu activity. Although flu activity h…",FALSE,0,NA,2018-03-03 14:37:53,FALSE,NA,"969944959729061888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spokanehealth",51,TRUE,FALSE,NA,NA
"4424","RT @MicrobesInfect: How the 1918 #Flu #Pandemic Helped Advance Women’s Rights. 

While the virus disproportionately affected young men, wom…",FALSE,0,NA,2018-03-03 14:35:24,FALSE,NA,"969944335696515073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ceetynah001",30,TRUE,FALSE,NA,NA
"4425","RT @CDCDirector: Latest FluView report shows 45 states and Puerto Rico continue to report widespread #flu activity. Although flu activity h…",FALSE,0,NA,2018-03-03 14:32:57,FALSE,NA,"969943716705181696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hschlent",51,TRUE,FALSE,NA,NA
"4426","#Flu Celebrates the Ominous 100th Anniversary #1
New from #VirologyComics
(Coming soon in other languages as of Apr… https://t.co/Ol0HxHhvek",FALSE,0,NA,2018-03-03 14:30:14,TRUE,NA,"969943035055366145",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","VirologyComics",1,FALSE,FALSE,NA,NA
"4427","RT @babybirdonawire: I trying to feel better but it not working #Flu #babybird",FALSE,0,NA,2018-03-03 14:29:07,FALSE,NA,"969942752241815553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thebirdonawire",1,TRUE,FALSE,NA,NA
"4428","Pharmacy flu vaccinations near one million in 2016-17 https://t.co/4WJYThm7Fe #flu",FALSE,0,NA,2018-03-03 14:25:05,FALSE,NA,"969941739405488129",NA,"<a href=""http://socialserver.net"" rel=""nofollow"">SocialMediaServer</a>","ApexPharmaTeam",0,FALSE,FALSE,NA,NA
"4429","EU panel backs antiviral peramivir for uncomplicated flu: https://t.co/IfL1lttQ1p<U+200B> #flu #influenza",FALSE,0,NA,2018-03-03 14:25:00,FALSE,NA,"969941715141488640",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Prod2</a>","MedscapeNurses",0,FALSE,FALSE,NA,NA
"4430","CDC Dr. #Flu Shot Whistleblower is still missing #atl #atlantic. What is strange is he left his… https://t.co/nkttTnF3cs",FALSE,0,NA,2018-03-03 14:20:34,FALSE,NA,"969940602275196928",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DRandall",0,FALSE,FALSE,NA,NA
"4431","RT @IcahnMountSinai: What's worse than having the #flu? Catching it when you've already gotten the flu shot. Now, scientists want to rethin…",FALSE,0,NA,2018-03-03 14:04:13,FALSE,NA,"969936487163801600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeiteGGF",1,TRUE,FALSE,NA,NA
"4432","@EverydayHealth #Flu symptoms mirror hoards of other illnesses.  DEMAND TESTING TO CONFIRM.  Do not accept knee jer… https://t.co/05pGNUWNgn",FALSE,0,"EverydayHealth",2018-03-03 14:04:09,TRUE,"969932424875520001","969936470185332736","17393790","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReenyNY",0,FALSE,FALSE,NA,NA
"4433","What's worse than having the #flu? Catching it when you've already gotten the flu shot. Now, scientists want to ret… https://t.co/Z26UxWsnaj",FALSE,1,NA,2018-03-03 14:00:05,TRUE,NA,"969935445609115648",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","MountSinaiNYC",2,FALSE,FALSE,NA,NA
"4434","What's worse than having the #flu? Catching it when you've already gotten the flu shot. Now, scientists want to ret… https://t.co/ht7U0JyTmK",FALSE,4,NA,2018-03-03 14:00:05,TRUE,NA,"969935445135122432",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","IcahnMountSinai",1,FALSE,FALSE,NA,NA
"4435","RT @Laurie_Garrett: This is nervous-making evolution, tracked in real time: Mixing of genes from #H7N9 and #H9N2 #flu strains passed thru w…",FALSE,0,NA,2018-03-03 13:58:42,FALSE,NA,"969935097976836096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","garrettwmilne",20,TRUE,FALSE,NA,NA
"4436","#Flu day 3. I will not be defeated! I’m also doing nothing today, so I guess that’s a push. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2018-03-03 13:55:32,FALSE,NA,"969934301314732032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","batshitsean",0,FALSE,FALSE,NA,NA
"4437","RT @zamzamacademy: #Dua for cure from Sickness by @MuftiARM 

#zamzamacademy #shortclips #shortclip #sick #winter #cold #flu #snow #Thursda…",FALSE,0,NA,2018-03-03 13:55:17,FALSE,NA,"969934239281111041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Huzy_94",28,TRUE,FALSE,NA,NA
"4438","RT @KisgenUF: It’s not over yet, but I love this trend. Will be happy to see this #flu season come to an end.<ed><U+00A0><U+00BD><ed><U+00B8><U+00B7> #WashYourHands https://t.co/…",FALSE,0,NA,2018-03-03 13:54:38,FALSE,NA,"969934074172321792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Docmike32",6,TRUE,FALSE,NA,NA
"4439","There is a perception in #InfectiousDisease control that we are all at equal risk — a perception that frames our po… https://t.co/Kb2RGL8TkS",FALSE,2,NA,2018-03-03 13:52:38,TRUE,NA,"969933569584979968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BenjaminMMeier",1,FALSE,FALSE,NA,NA
"4440","@FoxSportsBrasil Indiscutivelmente @Flamengo, essa discussão não era nem pra ser levantada. A história de ambos os… https://t.co/WYzJI0TGxw",FALSE,2,"FoxSportsBrasil",2018-03-03 13:52:21,TRUE,"969922842224660480","969933501398167553","420535612","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dph88",0,FALSE,FALSE,NA,NA
"4441","RT @MicrobesInfect: How the 1918 #Flu #Pandemic Helped Advance Women’s Rights. 

While the virus disproportionately affected young men, wom…",FALSE,0,NA,2018-03-03 13:52:03,FALSE,NA,"969933423442911232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiazQuijanoFA",30,TRUE,FALSE,NA,NA
"4442","Okay so no #flu shot, I think all can agree - #flushot is dubious at best, a total con on public at worst. On measl… https://t.co/JXDujeH0bK",FALSE,0,NA,2018-03-03 13:46:47,TRUE,NA,"969932099930107906",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CollChris",0,FALSE,FALSE,NA,NA
"4443","#Flu #Activity #Slowly #Decreasing, #Public #Health #Agency of... - https://t.co/8wHWrhyMi7 - #News https://t.co/tG6v4LSCaV",FALSE,0,NA,2018-03-03 13:46:35,FALSE,NA,"969932046977191938",NA,"<a href=""http://khorda1.com"" rel=""nofollow"">khorda1</a>","breaking_news88",0,FALSE,FALSE,NA,NA
"4444","New strategic plan from @NIAIDNews lays out agency’s plan to support a universal flu vaccine.
https://t.co/iYUIQF6vpV #flu #fluvaccine",FALSE,1,NA,2018-03-03 13:46:00,FALSE,NA,"969931903091474432",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","ValueCareEMS",0,FALSE,FALSE,NA,NA
"4445","RT @ThisMomHCN: A family's life in ruins .. after the #flu #vaccine left their baby girl disabled. 

Dixie Marshall's Exclusive report.

#I…",FALSE,0,NA,2018-03-03 13:45:41,FALSE,NA,"969931822221201409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OBYONETAOPY",8,TRUE,FALSE,NA,NA
"4446","RT @VeteransHealth: 4 simple but important life hacks to stay healthy during #flu season: 1. Get your flu shot.  2. Keep your hands clean.…",FALSE,0,NA,2018-03-03 13:44:54,FALSE,NA,"969931622903631872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tdwilli64",7,TRUE,FALSE,NA,NA
"4447","It's still #cold and #Flu season, so be sure to wash your hands frequently to avoid getting and spreading #germs.… https://t.co/17TSdmNeJB",FALSE,0,NA,2018-03-03 13:44:00,TRUE,NA,"969931398810226688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SafetyASAP",0,FALSE,FALSE,NA,NA
"4448","RT @hipcProject: Here is #flu data from &gt; 500 people mapping their #immune systems 'omics - FREE to download, analyze. Part of our collabor…",FALSE,0,NA,2018-03-03 13:42:06,FALSE,NA,"969930921947336711",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amg19842000",7,TRUE,FALSE,NA,NA
"4449","Hot Toddy Recipe for Colds and Flu https://t.co/aCZBPoyYDh #colds #flu #natural #remedy",FALSE,1,NA,2018-03-03 13:40:14,FALSE,NA,"969930452013379584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SaraBorgstede",0,FALSE,FALSE,NA,NA
"4450","RT @CDCemergency: When We All Work Together, We're Stronger Than Ever. #Flu #DrSeussDay  #ReadAcrossAmerica https://t.co/D2ISj8nFSl https:/…",FALSE,0,NA,2018-03-03 13:37:44,FALSE,NA,"969929822628646912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cdf10a",18,TRUE,FALSE,NA,NA
"4451","Your friends and relatives would appreciate something to read and their favourite chocolate rather than your cold o… https://t.co/My2TMJwjMV",FALSE,0,NA,2018-03-03 13:30:00,TRUE,NA,"969927874554687488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","northlincsccg",0,FALSE,FALSE,NA,NA
"4452","Hate Annual Shots? 
A Japanese Company has invented a drug that can kill the Flu in 24 hours.

@michaelvonirvin 
Mi… https://t.co/S0AiMQESyR",FALSE,1,NA,2018-03-03 13:23:13,TRUE,NA,"969926168643293185",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","OpioidNurse",0,FALSE,FALSE,NA,NA
"4453","What do I have planned for my day? A total body workout, then as little as possible because I am sick. Woohoo. Wher… https://t.co/dVcRil7wQ7",FALSE,1,NA,2018-03-03 13:21:26,TRUE,NA,"969925719857029121",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MelissaIsArtsy",0,FALSE,FALSE,NA,NA
